GEOID,ice_income,median_inc,poverty_pct,labor_pct,owner_occ_pct,owner_occ_value,vacant_pct
29189218900,-7.434944237918215e-4,62500,8.387295713845205,77.21595487510072,83.59543632439099,167400,8.813559322033898
29189219100,0.19164179104477613,87049,4.042179261862917,73.4700739744452,86.11599297012302,262500,3.624856156501726
29189219200,0.18098510882016036,85781,9.521776259607172,59.917990773962075,84.95270851246775,386300,3.854625550660793
29189219300,0.21200980392156862,81458,6.517205422314912,69.71786833855799,81.2792511700468,245000,2.2754491017964074
29189219400,0.3942350332594235,106083,0.7823726648570972,71.94705380017079,95.4298497922659,288700,2.126736111111111
29189219500,0.19298245614035087,81615,3.025347506132461,61.77785727061349,89.49263502454991,219700,8.831710709318498
29189219600,-0.1655363748458693,52125,8.94270338714783,59.849165020650034,68.22027134876298,167000,3.5385072851620576
29189219700,-0.12456071846934791,51219,10.040636640704369,76.76809210526315,68.51042367182247,139500,8.600999286224125
29189219800,-0.1240174672489083,46232,12.178913738019169,76.13869188337273,74.81500382750703,139300,2.911249293386094
29189219900,-0.15765595463137996,51619,7.791807822605482,67.9750223015165,83.27424078927085,129700,0
29189220001,-0.09358523725834798,57297,4.913736623716969,66.66666666666666,88.31168831168831,124700,4.168421052631579
29189220002,-0.057234726688102894,53175,5.193199381761978,81.61538461538461,64.39533456108042,141400,5.182926829268292
29189220100,-0.23331193838254172,42591,18.020874620161184,63.958569347790906,77.50197005516154,110200,8.702021681804863
29189220200,-0.1961184882533197,43709,10.163996948893974,62.03768318213538,74.52081316553728,80600,19.15772089182494
29189220300,-0.30244530244530243,35288,30.25967143614203,63.6875,29.75528364849833,111700,7.279236276849642
29189220431,-0.08462359850507208,52879,8.459142104001916,67.68997797356829,66.75053918044573,171200,6.0446450965638325
29189220432,0.15234375,75575,3.1676413255360623,69.31024004861744,86.47630619684082,210900,1.348747591522158
29189220441,-0.029718255499807025,61690,3.1320632870519858,64.68373493975903,83.79076525670003,180300,5.575801749271137
29189220442,-0.05805751492132393,65222,4.2301569251762565,69.60730088495575,95.26303803233887,148500,0.593311758360302
29189220443,-0.06284454244762955,51167,10.526315789473683,63.15489749430524,68.868407578085,185500,7.164790174002047
29189220444,0.22738472368884197,91013,6.029079969917273,69.74006116207951,95.24943594885936,235400,0.5252100840336135
29189220445,0.38601174586225306,105703,2.7526705012325388,64.95983935742971,94.6435929130614,274200,0.5310674455655868
29189220446,0.23656542056074767,98378,2.382978723404255,65.04781077000503,92.85106382978724,208400,0
29189220501,-0.1498921639108555,46735,15.75003746440881,68.49215041986126,82.32452830188679,116600,5.438477226376614
29189220502,-0.1274131274131274,48006,11.352078970984145,63.80563929774783,59.52699687639446,142900,8.977635782747603
29189220601,0.0223062381852552,59303,6.736000000000001,62.26483357452967,81.75205566097407,166100,6.669019054340156
29189220602,-0.17473524962178516,48481,10.43196175516476,63.58964222178296,73.60423424961584,147000,1.5636634400595681
29189220701,-0.1207843137254902,52188,9.160028964518464,72.75541795665634,63.243831640058055,171700,3.041825095057034
29189220702,-0.06875753920386007,57388,1.9693654266958425,61.97654941373534,89.65328965328966,160900,2.4705882352941173
29189220703,0.07875457875457875,72756,2.4082116067903674,61.58841158841158,95.42045005921833,183000,6.024096385542169
29189220801,-0.057576969212315074,54125,10.08,65.08917954815696,73.54054592548317,204700,8.855685131195337
29189220802,-0.034872761545711596,56678,8.141742248470788,66.19134042001555,74.08651826963461,181600,4.371338440739072
29189220803,0.21460674157303372,90714,2.012987012987013,67.90486370924638,96.00086937622257,211100,2.0363236103467255
29189221000,-0.07939053728949479,50593,5.806451612903226,74.61677186654644,66.51952461799661,162400,7.148175725986597
29189221100,0.2553763440860215,101250,4.32923570283271,65.64207650273224,94.18416801292408,330100,0
29189221201,0.24183976261127596,105278,7.694656488549619,49.96347699050402,79.98772252915899,481800,5.46984572230014
29189221202,0.06834825061025224,69167,3.9986445272788886,58.56410256410256,83.0262045646661,242100,12.276945039257674
29189221301,0.00762660158633313,59279,7.698994163665715,60.73471845829569,82.33477455219271,195100,0.9068923821039904
29189221302,-0.08237610764686577,60993,5.892029310602662,67.07468511619655,65.32077164647824,190400,2.1201413427561837
29189221332,0.09737417943107221,69331,3.944468929043632,65.6790770844258,91.80255619215514,185400,2.0364415862808145
29189221335,0.15439034540158136,68997,2.4542992552471223,69.76463488231744,81.65339657801118,233900,7.040618955512573
29189221421,0.40186125211505924,107442,1.879592990390051,74.08914370260773,97.42792538157151,255600,3.7459283387622153
29189221422,0.07945552389996835,74875,8.749266001174398,66.36984268328881,86.55699177438308,185600,5.926146515783205
29189221423,0.14473684210526316,89205,5.9989959839357425,64.8068669527897,85.34136546184739,228000,0.7832898172323759
